amount,balance,cancelYn,date,storeId,transactionId
91555,839,N,2022-01-09,5603431,cc87167a-c28-4589-9548-000000032208
72706,306,Y,2022-02-10,6717131,cc97167a-c29-4589-9548-000000032209
24684,695,N,2022-03-11,5460431,cc07167a-c20-4589-9548-000000032210
84043,239,N,2022-04-12,2033931,cc17167a-c21-4589-9548-000000032211
99862,317,N,2022-05-13,595361,cc27167a-c22-4589-9548-000000032212
37008,226,Y,2022-06-14,5603431,cc37167a-c23-4589-9548-000000032213
79672,263,N,2022-07-15,6717131,cc47167a-c24-4589-9548-000000032214
52409,225,N,2022-08-16,5460431,cc57167a-c25-4589-9548-000000032215
61144,926,Y,2022-09-17,2033931,cc67167a-c26-4589-9548-000000032216
31015,117,N,2022-10-18,595361,cc77167a-c27-4589-9548-000000032217
45273,938,Y,2022-11-19,5603431,cc87167a-c28-4589-9548-000000032218
46504,41,Y,2022-12-20,6717131,cc97167a-c29-4589-9548-000000032219
33568,893,Y,2022-01-21,5460431,cc07167a-c20-4589-9548-000000032220
86962,589,N,2022-02-22,2033931,cc17167a-c21-4589-9548-000000032221
17187,330,N,2022-03-23,595361,cc27167a-c22-4589-9548-000000032222
3660,679,Y,2022-04-24,5603431,cc37167a-c23-4589-9548-000000032223
21698,452,N,2022-05-25,6717131,cc47167a-c24-4589-9548-000000032224
72474,918,N,2022-06-26,5460431,cc57167a-c25-4589-9548-000000032225
48167,435,Y,2022-07-27,2033931,cc67167a-c26-4589-9548-000000032226
57519,487,Y,2022-08-28,595361,cc77167a-c27-4589-9548-000000032227
71559,412,Y,2022-09-01,5603431,cc87167a-c28-4589-9548-000000032228
43167,206,Y,2022-10-02,6717131,cc97167a-c29-4589-9548-000000032229
90518,175,N,2022-11-03,5460431,cc07167a-c20-4589-9548-000000032230
94834,306,N,2022-12-04,2033931,cc17167a-c21-4589-9548-000000032231
58808,472,N,2022-01-05,595361,cc27167a-c22-4589-9548-000000032232
52958,383,Y,2022-02-06,5603431,cc37167a-c23-4589-9548-000000032233
18201,42,N,2022-03-07,6717131,cc47167a-c24-4589-9548-000000032234
74532,445,Y,2022-04-08,5460431,cc57167a-c25-4589-9548-000000032235
17772,594,Y,2022-05-09,2033931,cc67167a-c26-4589-9548-000000032236
83028,235,Y,2022-06-10,595361,cc77167a-c27-4589-9548-000000032237
50691,13,Y,2022-07-11,5603431,cc87167a-c28-4589-9548-000000032238
47279,748,Y,2022-08-12,6717131,cc97167a-c29-4589-9548-000000032239
47086,742,N,2022-09-13,5460431,cc07167a-c20-4589-9548-000000032240
15205,917,Y,2022-10-14,2033931,cc17167a-c21-4589-9548-000000032241
76462,461,Y,2022-11-15,595361,cc27167a-c22-4589-9548-000000032242
4847,511,N,2022-12-16,5603431,cc37167a-c23-4589-9548-000000032243
49709,74,Y,2022-01-17,6717131,cc47167a-c24-4589-9548-000000032244
85770,768,Y,2022-02-18,5460431,cc57167a-c25-4589-9548-000000032245
55694,898,N,2022-03-19,2033931,cc67167a-c26-4589-9548-000000032246
99929,902,Y,2022-04-20,595361,cc77167a-c27-4589-9548-000000032247
51115,683,N,2022-05-21,5603431,cc87167a-c28-4589-9548-000000032248
10435,208,N,2022-06-22,6717131,cc97167a-c29-4589-9548-000000032249
95519,942,Y,2022-07-23,5460431,cc07167a-c20-4589-9548-000000032250
48471,845,Y,2022-08-24,2033931,cc17167a-c21-4589-9548-000000032251
28775,716,Y,2022-09-25,595361,cc27167a-c22-4589-9548-000000032252
83799,150,Y,2022-10-26,5603431,cc37167a-c23-4589-9548-000000032253
66098,557,N,2022-11-27,6717131,cc47167a-c24-4589-9548-000000032254
43354,416,N,2022-12-28,5460431,cc57167a-c25-4589-9548-000000032255
71515,958,Y,2022-01-01,2033931,cc67167a-c26-4589-9548-000000032256
93174,320,Y,2022-02-02,595361,cc77167a-c27-4589-9548-000000032257
92050,804,Y,2022-03-03,5603431,cc87167a-c28-4589-9548-000000032258
35265,980,N,2022-04-04,6717131,cc97167a-c29-4589-9548-000000032259
5863,476,Y,2022-05-05,5460431,cc07167a-c20-4589-9548-000000032260
34266,139,N,2022-06-06,2033931,cc17167a-c21-4589-9548-000000032261
36509,541,N,2022-07-07,595361,cc27167a-c22-4589-9548-000000032262
60835,656,Y,2022-08-08,5603431,cc37167a-c23-4589-9548-000000032263
55599,818,N,2022-09-09,6717131,cc47167a-c24-4589-9548-000000032264
7674,799,Y,2022-10-10,5460431,cc57167a-c25-4589-9548-000000032265
6969,534,N,2022-11-11,2033931,cc67167a-c26-4589-9548-000000032266
17033,723,Y,2022-12-12,595361,cc77167a-c27-4589-9548-000000032267
68520,445,N,2022-01-13,5603431,cc87167a-c28-4589-9548-000000032268
46291,303,N,2022-02-14,6717131,cc97167a-c29-4589-9548-000000032269
95791,90,N,2022-03-15,5460431,cc07167a-c20-4589-9548-000000032270
22319,43,Y,2022-04-16,2033931,cc17167a-c21-4589-9548-000000032271
45088,328,Y,2022-05-17,595361,cc27167a-c22-4589-9548-000000032272
43723,320,N,2022-06-18,5603431,cc37167a-c23-4589-9548-000000032273
38720,803,Y,2022-07-19,6717131,cc47167a-c24-4589-9548-000000032274
95318,236,Y,2022-08-20,5460431,cc57167a-c25-4589-9548-000000032275
42520,375,N,2022-09-21,2033931,cc67167a-c26-4589-9548-000000032276
61274,355,Y,2022-10-22,595361,cc77167a-c27-4589-9548-000000032277
61140,720,N,2022-11-23,5603431,cc87167a-c28-4589-9548-000000032278
19676,439,N,2022-12-24,6717131,cc97167a-c29-4589-9548-000000032279
94198,835,N,2022-01-25,5460431,cc07167a-c20-4589-9548-000000032280
48940,15,N,2022-02-26,2033931,cc17167a-c21-4589-9548-000000032281
17853,864,N,2022-03-27,595361,cc27167a-c22-4589-9548-000000032282
1212,846,N,2022-04-28,5603431,cc37167a-c23-4589-9548-000000032283
34716,121,Y,2022-05-01,6717131,cc47167a-c24-4589-9548-000000032284
39455,765,Y,2022-06-02,5460431,cc57167a-c25-4589-9548-000000032285
87874,601,Y,2022-07-03,2033931,cc67167a-c26-4589-9548-000000032286
18288,949,N,2022-08-04,595361,cc77167a-c27-4589-9548-000000032287
40125,755,Y,2022-09-05,5603431,cc87167a-c28-4589-9548-000000032288
41351,828,N,2022-10-06,6717131,cc97167a-c29-4589-9548-000000032289
6542,584,N,2022-11-07,5460431,cc07167a-c20-4589-9548-000000032290
20049,567,N,2022-12-08,2033931,cc17167a-c21-4589-9548-000000032291
72285,404,Y,2022-01-09,595361,cc27167a-c22-4589-9548-000000032292
24645,621,N,2022-02-10,5603431,cc37167a-c23-4589-9548-000000032293
14171,463,N,2022-03-11,6717131,cc47167a-c24-4589-9548-000000032294
1202,80,N,2022-04-12,5460431,cc57167a-c25-4589-9548-000000032295
13910,364,N,2022-05-13,2033931,cc67167a-c26-4589-9548-000000032296
8162,132,N,2022-06-14,595361,cc77167a-c27-4589-9548-000000032297
6955,414,N,2022-07-15,5603431,cc87167a-c28-4589-9548-000000032298
84805,160,N,2022-08-16,6717131,cc97167a-c29-4589-9548-000000032299
40347,272,Y,2022-09-17,5460431,cc07167a-c20-4589-9548-000000032300
81560,777,N,2022-10-18,2033931,cc17167a-c21-4589-9548-000000032301
63828,838,N,2022-11-19,595361,cc27167a-c22-4589-9548-000000032302
67036,181,N,2022-12-20,5603431,cc37167a-c23-4589-9548-000000032303
70372,554,N,2022-01-21,6717131,cc47167a-c24-4589-9548-000000032304
37297,194,N,2022-02-22,5460431,cc57167a-c25-4589-9548-000000032305
36512,478,N,2022-03-23,2033931,cc67167a-c26-4589-9548-000000032306
48184,480,Y,2022-04-24,595361,cc77167a-c27-4589-9548-000000032307
50801,221,Y,2022-05-25,5603431,cc87167a-c28-4589-9548-000000032308
25610,416,Y,2022-06-26,6717131,cc97167a-c29-4589-9548-000000032309
80315,143,Y,2022-07-27,5460431,cc07167a-c20-4589-9548-000000032310
34372,637,N,2022-08-28,2033931,cc17167a-c21-4589-9548-000000032311
32235,695,N,2022-09-01,595361,cc27167a-c22-4589-9548-000000032312
21796,66,Y,2022-10-02,5603431,cc37167a-c23-4589-9548-000000032313
34135,135,Y,2022-11-03,6717131,cc47167a-c24-4589-9548-000000032314
22693,236,N,2022-12-04,5460431,cc57167a-c25-4589-9548-000000032315
52953,151,Y,2022-01-05,2033931,cc67167a-c26-4589-9548-000000032316
31753,95,N,2022-02-06,595361,cc77167a-c27-4589-9548-000000032317
93022,559,Y,2022-03-07,5603431,cc87167a-c28-4589-9548-000000032318
41774,620,N,2022-04-08,6717131,cc97167a-c29-4589-9548-000000032319
95744,448,Y,2022-05-09,5460431,cc07167a-c20-4589-9548-000000032320
11386,689,Y,2022-06-10,2033931,cc17167a-c21-4589-9548-000000032321
7121,294,Y,2022-07-11,595361,cc27167a-c22-4589-9548-000000032322
58329,7,N,2022-08-12,5603431,cc37167a-c23-4589-9548-000000032323
83879,352,N,2022-09-13,6717131,cc47167a-c24-4589-9548-000000032324
88546,283,Y,2022-10-14,5460431,cc57167a-c25-4589-9548-000000032325
6509,987,Y,2022-11-15,2033931,cc67167a-c26-4589-9548-000000032326
93181,345,N,2022-12-16,595361,cc77167a-c27-4589-9548-000000032327
60859,151,N,2022-01-17,5603431,cc87167a-c28-4589-9548-000000032328
9789,198,Y,2022-02-18,6717131,cc97167a-c29-4589-9548-000000032329
87916,283,N,2022-03-19,5460431,cc07167a-c20-4589-9548-000000032330
33683,396,N,2022-04-20,2033931,cc17167a-c21-4589-9548-000000032331
38937,679,N,2022-05-21,595361,cc27167a-c22-4589-9548-000000032332
69300,262,Y,2022-06-22,5603431,cc37167a-c23-4589-9548-000000032333
37953,607,Y,2022-07-23,6717131,cc47167a-c24-4589-9548-000000032334
32275,13,Y,2022-08-24,5460431,cc57167a-c25-4589-9548-000000032335
3968,722,N,2022-09-25,2033931,cc67167a-c26-4589-9548-000000032336
29918,642,Y,2022-10-26,595361,cc77167a-c27-4589-9548-000000032337
20649,597,Y,2022-11-27,5603431,cc87167a-c28-4589-9548-000000032338
5860,398,N,2022-12-28,6717131,cc97167a-c29-4589-9548-000000032339
71353,216,N,2022-01-01,5460431,cc07167a-c20-4589-9548-000000032340
41532,784,N,2022-02-02,2033931,cc17167a-c21-4589-9548-000000032341
80658,405,N,2022-03-03,595361,cc27167a-c22-4589-9548-000000032342
33318,939,N,2022-04-04,5603431,cc37167a-c23-4589-9548-000000032343
6823,621,N,2022-05-05,6717131,cc47167a-c24-4589-9548-000000032344
27099,194,Y,2022-06-06,5460431,cc57167a-c25-4589-9548-000000032345
50325,807,N,2022-07-07,2033931,cc67167a-c26-4589-9548-000000032346
45810,914,Y,2022-08-08,595361,cc77167a-c27-4589-9548-000000032347
46880,573,N,2022-09-09,5603431,cc87167a-c28-4589-9548-000000032348
71227,90,N,2022-10-10,6717131,cc97167a-c29-4589-9548-000000032349
43993,993,N,2022-11-11,5460431,cc07167a-c20-4589-9548-000000032350
34167,435,Y,2022-12-12,2033931,cc17167a-c21-4589-9548-000000032351
80512,884,Y,2022-01-13,595361,cc27167a-c22-4589-9548-000000032352
47390,650,Y,2022-02-14,5603431,cc37167a-c23-4589-9548-000000032353
52427,660,N,2022-03-15,6717131,cc47167a-c24-4589-9548-000000032354
77363,560,Y,2022-04-16,5460431,cc57167a-c25-4589-9548-000000032355
88502,214,Y,2022-05-17,2033931,cc67167a-c26-4589-9548-000000032356
81220,896,Y,2022-06-18,595361,cc77167a-c27-4589-9548-000000032357
65928,503,N,2022-07-19,5603431,cc87167a-c28-4589-9548-000000032358
49173,681,N,2022-08-20,6717131,cc97167a-c29-4589-9548-000000032359
93257,840,Y,2022-09-21,5460431,cc07167a-c20-4589-9548-000000032360
77297,465,Y,2022-10-22,2033931,cc17167a-c21-4589-9548-000000032361
68846,511,N,2022-11-23,595361,cc27167a-c22-4589-9548-000000032362
85355,317,N,2022-12-24,5603431,cc37167a-c23-4589-9548-000000032363
4823,188,N,2022-01-25,6717131,cc47167a-c24-4589-9548-000000032364
40942,631,Y,2022-02-26,5460431,cc57167a-c25-4589-9548-000000032365
34826,493,Y,2022-03-27,2033931,cc67167a-c26-4589-9548-000000032366
17623,611,Y,2022-04-28,595361,cc77167a-c27-4589-9548-000000032367
55450,832,Y,2022-05-01,5603431,cc87167a-c28-4589-9548-000000032368
40787,847,N,2022-06-02,6717131,cc97167a-c29-4589-9548-000000032369
14709,636,Y,2022-07-03,5460431,cc07167a-c20-4589-9548-000000032370
69406,259,N,2022-08-04,2033931,cc17167a-c21-4589-9548-000000032371
37016,442,N,2022-09-05,595361,cc27167a-c22-4589-9548-000000032372
25383,692,Y,2022-10-06,5603431,cc37167a-c23-4589-9548-000000032373
84992,63,Y,2022-11-07,6717131,cc47167a-c24-4589-9548-000000032374
98656,600,Y,2022-12-08,5460431,cc57167a-c25-4589-9548-000000032375
98839,791,Y,2022-01-09,2033931,cc67167a-c26-4589-9548-000000032376
30831,378,Y,2022-02-10,595361,cc77167a-c27-4589-9548-000000032377
38976,861,Y,2022-03-11,5603431,cc87167a-c28-4589-9548-000000032378
84986,55,N,2022-04-12,6717131,cc97167a-c29-4589-9548-000000032379
67624,111,Y,2022-05-13,5460431,cc07167a-c20-4589-9548-000000032380
73227,647,Y,2022-06-14,2033931,cc17167a-c21-4589-9548-000000032381
7340,708,N,2022-07-15,595361,cc27167a-c22-4589-9548-000000032382
75032,60,N,2022-08-16,5603431,cc37167a-c23-4589-9548-000000032383
22350,116,Y,2022-09-17,6717131,cc47167a-c24-4589-9548-000000032384
5531,451,Y,2022-10-18,5460431,cc57167a-c25-4589-9548-000000032385
87482,251,Y,2022-11-19,2033931,cc67167a-c26-4589-9548-000000032386
99360,407,N,2022-12-20,595361,cc77167a-c27-4589-9548-000000032387
30412,741,N,2022-01-21,5603431,cc87167a-c28-4589-9548-000000032388
25281,916,N,2022-02-22,6717131,cc97167a-c29-4589-9548-000000032389
24145,571,Y,2022-03-23,5460431,cc07167a-c20-4589-9548-000000032390
16643,892,N,2022-04-24,2033931,cc17167a-c21-4589-9548-000000032391
96153,442,Y,2022-05-25,595361,cc27167a-c22-4589-9548-000000032392
68835,417,N,2022-06-26,5603431,cc37167a-c23-4589-9548-000000032393
32327,187,Y,2022-07-27,6717131,cc47167a-c24-4589-9548-000000032394
54525,736,N,2022-08-28,5460431,cc57167a-c25-4589-9548-000000032395
98496,941,N,2022-09-01,2033931,cc67167a-c26-4589-9548-000000032396
97730,545,N,2022-10-02,595361,cc77167a-c27-4589-9548-000000032397
44619,744,Y,2022-11-03,5603431,cc87167a-c28-4589-9548-000000032398
43716,653,Y,2022-12-04,6717131,cc97167a-c29-4589-9548-000000032399
37719,173,Y,2022-01-05,5460431,cc07167a-c20-4589-9548-000000032400
95310,595,N,2022-02-06,2033931,cc17167a-c21-4589-9548-000000032401
26660,287,Y,2022-03-07,595361,cc27167a-c22-4589-9548-000000032402
38456,891,Y,2022-04-08,5603431,cc37167a-c23-4589-9548-000000032403
18042,937,Y,2022-05-09,6717131,cc47167a-c24-4589-9548-000000032404
44925,847,Y,2022-06-10,5460431,cc57167a-c25-4589-9548-000000032405
82478,684,Y,2022-07-11,2033931,cc67167a-c26-4589-9548-000000032406
29275,541,N,2022-08-12,595361,cc77167a-c27-4589-9548-000000032407
26264,645,Y,2022-09-13,5603431,cc87167a-c28-4589-9548-000000032408
47168,701,Y,2022-10-14,6717131,cc97167a-c29-4589-9548-000000032409
53387,996,Y,2022-11-15,5460431,cc07167a-c20-4589-9548-000000032410
74268,424,N,2022-12-16,2033931,cc17167a-c21-4589-9548-000000032411
48671,760,N,2022-01-17,595361,cc27167a-c22-4589-9548-000000032412
57376,449,N,2022-02-18,5603431,cc37167a-c23-4589-9548-000000032413
80683,889,N,2022-03-19,6717131,cc47167a-c24-4589-9548-000000032414
86817,547,Y,2022-04-20,5460431,cc57167a-c25-4589-9548-000000032415
24672,402,N,2022-05-21,2033931,cc67167a-c26-4589-9548-000000032416
49759,795,Y,2022-06-22,595361,cc77167a-c27-4589-9548-000000032417
11263,709,N,2022-07-23,5603431,cc87167a-c28-4589-9548-000000032418
9878,270,N,2022-08-24,6717131,cc97167a-c29-4589-9548-000000032419
64642,268,Y,2022-09-25,5460431,cc07167a-c20-4589-9548-000000032420
15266,850,Y,2022-10-26,2033931,cc17167a-c21-4589-9548-000000032421
61062,351,N,2022-11-27,595361,cc27167a-c22-4589-9548-000000032422
96190,168,Y,2022-12-28,5603431,cc37167a-c23-4589-9548-000000032423
27544,326,Y,2022-01-01,6717131,cc47167a-c24-4589-9548-000000032424
48127,56,N,2022-02-02,5460431,cc57167a-c25-4589-9548-000000032425
24378,817,Y,2022-03-03,2033931,cc67167a-c26-4589-9548-000000032426
71339,925,N,2022-04-04,595361,cc77167a-c27-4589-9548-000000032427
55410,94,N,2022-05-05,5603431,cc87167a-c28-4589-9548-000000032428
62951,537,N,2022-06-06,6717131,cc97167a-c29-4589-9548-000000032429
69490,659,N,2022-07-07,5460431,cc07167a-c20-4589-9548-000000032430
87038,515,N,2022-08-08,2033931,cc17167a-c21-4589-9548-000000032431
74621,716,Y,2022-09-09,595361,cc27167a-c22-4589-9548-000000032432
16312,337,N,2022-10-10,5603431,cc37167a-c23-4589-9548-000000032433
47915,388,Y,2022-11-11,6717131,cc47167a-c24-4589-9548-000000032434
419,226,Y,2022-12-12,5460431,cc57167a-c25-4589-9548-000000032435
33457,7,N,2022-01-13,2033931,cc67167a-c26-4589-9548-000000032436
59903,15,Y,2022-02-14,595361,cc77167a-c27-4589-9548-000000032437
13964,985,Y,2022-03-15,5603431,cc87167a-c28-4589-9548-000000032438
80196,448,N,2022-04-16,6717131,cc97167a-c29-4589-9548-000000032439
7484,639,N,2022-05-17,5460431,cc07167a-c20-4589-9548-000000032440
32984,62,N,2022-06-18,2033931,cc17167a-c21-4589-9548-000000032441
85064,621,N,2022-07-19,595361,cc27167a-c22-4589-9548-000000032442
6160,899,N,2022-08-20,5603431,cc37167a-c23-4589-9548-000000032443
24969,815,N,2022-09-21,6717131,cc47167a-c24-4589-9548-000000032444
1665,70,N,2022-10-22,5460431,cc57167a-c25-4589-9548-000000032445
80140,336,N,2022-11-23,2033931,cc67167a-c26-4589-9548-000000032446
12650,438,N,2022-12-24,595361,cc77167a-c27-4589-9548-000000032447
85114,755,Y,2022-01-25,5603431,cc87167a-c28-4589-9548-000000032448
99337,879,Y,2022-02-26,6717131,cc97167a-c29-4589-9548-000000032449
65093,791,Y,2022-03-27,5460431,cc07167a-c20-4589-9548-000000032450
79704,75,Y,2022-04-28,2033931,cc17167a-c21-4589-9548-000000032451
50074,811,Y,2022-05-01,595361,cc27167a-c22-4589-9548-000000032452
67384,177,Y,2022-06-02,5603431,cc37167a-c23-4589-9548-000000032453
70107,126,Y,2022-07-03,6717131,cc47167a-c24-4589-9548-000000032454
10747,225,N,2022-08-04,5460431,cc57167a-c25-4589-9548-000000032455
72327,176,Y,2022-09-05,2033931,cc67167a-c26-4589-9548-000000032456
99783,64,N,2022-10-06,595361,cc77167a-c27-4589-9548-000000032457
21510,462,Y,2022-11-07,5603431,cc87167a-c28-4589-9548-000000032458
77699,160,Y,2022-12-08,6717131,cc97167a-c29-4589-9548-000000032459
78490,730,Y,2022-01-09,5460431,cc07167a-c20-4589-9548-000000032460
40072,470,N,2022-02-10,2033931,cc17167a-c21-4589-9548-000000032461
91884,792,N,2022-03-11,595361,cc27167a-c22-4589-9548-000000032462
60414,817,N,2022-04-12,5603431,cc37167a-c23-4589-9548-000000032463
79322,761,N,2022-05-13,6717131,cc47167a-c24-4589-9548-000000032464
42447,766,Y,2022-06-14,5460431,cc57167a-c25-4589-9548-000000032465
2994,687,Y,2022-07-15,2033931,cc67167a-c26-4589-9548-000000032466
65174,819,Y,2022-08-16,595361,cc77167a-c27-4589-9548-000000032467
13633,789,N,2022-09-17,5603431,cc87167a-c28-4589-9548-000000032468
61276,213,N,2022-10-18,6717131,cc97167a-c29-4589-9548-000000032469
68893,661,Y,2022-11-19,5460431,cc07167a-c20-4589-9548-000000032470
47577,343,Y,2022-12-20,2033931,cc17167a-c21-4589-9548-000000032471
69873,188,Y,2022-01-21,595361,cc27167a-c22-4589-9548-000000032472
34220,421,N,2022-02-22,5603431,cc37167a-c23-4589-9548-000000032473
66839,720,N,2022-03-23,6717131,cc47167a-c24-4589-9548-000000032474
94129,257,N,2022-04-24,5460431,cc57167a-c25-4589-9548-000000032475
41913,770,Y,2022-05-25,2033931,cc67167a-c26-4589-9548-000000032476
20569,395,N,2022-06-26,595361,cc77167a-c27-4589-9548-000000032477
64249,338,Y,2022-07-27,5603431,cc87167a-c28-4589-9548-000000032478
35826,356,Y,2022-08-28,6717131,cc97167a-c29-4589-9548-000000032479
40340,506,N,2022-09-01,5460431,cc07167a-c20-4589-9548-000000032480
39793,100,N,2022-10-02,2033931,cc17167a-c21-4589-9548-000000032481
41754,592,Y,2022-11-03,595361,cc27167a-c22-4589-9548-000000032482
20770,561,N,2022-12-04,5603431,cc37167a-c23-4589-9548-000000032483
33337,860,Y,2022-01-05,6717131,cc47167a-c24-4589-9548-000000032484
9576,459,N,2022-02-06,5460431,cc57167a-c25-4589-9548-000000032485
70590,87,Y,2022-03-07,2033931,cc67167a-c26-4589-9548-000000032486
2764,598,Y,2022-04-08,595361,cc77167a-c27-4589-9548-000000032487
39684,729,N,2022-05-09,5603431,cc87167a-c28-4589-9548-000000032488
4319,207,Y,2022-06-10,6717131,cc97167a-c29-4589-9548-000000032489
735,699,Y,2022-07-11,5460431,cc07167a-c20-4589-9548-000000032490
11705,590,Y,2022-08-12,2033931,cc17167a-c21-4589-9548-000000032491
17404,953,N,2022-09-13,595361,cc27167a-c22-4589-9548-000000032492
46271,170,Y,2022-10-14,5603431,cc37167a-c23-4589-9548-000000032493
11055,190,N,2022-11-15,6717131,cc47167a-c24-4589-9548-000000032494
53898,584,Y,2022-12-16,5460431,cc57167a-c25-4589-9548-000000032495
83831,207,Y,2022-01-17,2033931,cc67167a-c26-4589-9548-000000032496
29955,191,N,2022-02-18,595361,cc77167a-c27-4589-9548-000000032497
56298,924,N,2022-03-19,5603431,cc87167a-c28-4589-9548-000000032498
78433,382,Y,2022-04-20,6717131,cc97167a-c29-4589-9548-000000032499
56993,266,Y,2022-05-21,5460431,cc07167a-c20-4589-9548-000000032500
59580,552,Y,2022-06-22,2033931,cc17167a-c21-4589-9548-000000032501
13435,195,Y,2022-07-23,595361,cc27167a-c22-4589-9548-000000032502
20166,269,N,2022-08-24,5603431,cc37167a-c23-4589-9548-000000032503
29811,296,Y,2022-09-25,6717131,cc47167a-c24-4589-9548-000000032504
61290,165,Y,2022-10-26,5460431,cc57167a-c25-4589-9548-000000032505
70857,361,N,2022-11-27,2033931,cc67167a-c26-4589-9548-000000032506
29732,891,N,2022-12-28,595361,cc77167a-c27-4589-9548-000000032507
7079,257,Y,2022-01-01,5603431,cc87167a-c28-4589-9548-000000032508
34062,722,N,2022-02-02,6717131,cc97167a-c29-4589-9548-000000032509
77088,917,N,2022-03-03,5460431,cc07167a-c20-4589-9548-000000032510
57972,431,N,2022-04-04,2033931,cc17167a-c21-4589-9548-000000032511
47268,325,Y,2022-05-05,595361,cc27167a-c22-4589-9548-000000032512
43201,345,N,2022-06-06,5603431,cc37167a-c23-4589-9548-000000032513
87053,212,Y,2022-07-07,6717131,cc47167a-c24-4589-9548-000000032514
9703,73,N,2022-08-08,5460431,cc57167a-c25-4589-9548-000000032515
66839,906,Y,2022-09-09,2033931,cc67167a-c26-4589-9548-000000032516
55108,781,Y,2022-10-10,595361,cc77167a-c27-4589-9548-000000032517
5655,665,Y,2022-11-11,5603431,cc87167a-c28-4589-9548-000000032518
5323,688,N,2022-12-12,6717131,cc97167a-c29-4589-9548-000000032519
